Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Mid,BB_Lower,EMA_9,EMA_21,ATR_14
2020-07-27,95.66666412353516,103.1959991455078,94.1999969482422,102.63999938964844,102.63999938964844,240730500,,,,0.0,0.0,,,,102.63999938964844,102.63999938964844,
2020-07-28,100.26667022705078,104.3133316040039,98.29467010498048,98.43267059326172,98.43267059326172,237130500,,,,-0.33562736837272666,-0.06712547367454534,,,,101.7985336303711,102.25751495361328,
2020-07-29,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873048,99.94066619873048,141403500,,,,-0.4744625247142835,-0.14859288388249298,,,,101.42696014404298,102.04689233953302,
2020-07-30,99.1999969482422,100.8826675415039,98.06666564941406,99.16600036621094,99.16600036621094,114315000,,,,-0.6396262318528017,-0.24679955347655472,,,,100.97476818847657,101.784993069231,
2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,95.38400268554688,183123000,,,,-1.0634366295572875,-0.41012696869270127,,,,99.85661508789063,101.20308485253244,
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689452,99.0,99.0,132139500,,,,-1.094907250770433,-0.5470830251082476,,,,99.68529207031251,101.00280441139313,
2020-08-04,99.6673355102539,101.82733154296876,97.46666717529295,99.13333129882812,99.13333129882812,126225000,,,,-1.0964500298682935,-0.6569564260602568,,,,99.57489991601564,100.83285231025086,
2020-08-05,99.5326690673828,99.98933410644533,97.88733673095705,99.00133514404295,99.00133514404295,74217000,,,,-1.0956932106843027,-0.744703782985066,,,,99.4601869616211,100.6663507496865,
2020-08-06,99.38866424560548,101.15399932861328,98.48400115966795,99.30533599853516,99.30533599853516,89884500,,,,-1.058362948450366,-0.8074356160781261,,,,99.42921676900392,100.54262213594546,
2020-08-07,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542967,96.84733581542967,133446000,,,,-1.2131342624640808,-0.8885753453553171,,,,98.91284057828908,100.20668701589857,
2020-08-10,96.53333282470705,97.16666412353516,92.38933563232422,94.5713348388672,94.5713348388672,112834500,,,,-1.50213027855429,-1.0112863319951118,,,,98.04453943040471,99.69438227253208,
2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,91.6259994506836,129387000,,,,-1.9463888944509762,-1.1983068444862848,,,,96.7608314344605,98.9608929250913,
2020-08-12,98.0,105.66666412353516,95.66666412353516,103.65066528320312,103.65066528320312,327441000,,,,-1.313041089559917,-1.2212536935010112,,,,98.13879820420902,99.38723586673783,
2020-08-13,107.4000015258789,110.07866668701172,104.48400115966795,108.06666564941406,108.06666564941406,306379500,,,57.03349375030406,-0.44959145720325466,-1.06692124624146,,,,100.12437169325004,100.17627493789021,5.506283351353237
2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,110.04733276367188,188664000,,,59.131782146630094,0.3900259044096117,-0.7755318161112457,,,,102.10896390733441,101.07364383114309,5.091330936976844
2020-08-17,111.8000030517578,123.05733489990234,111.52200317382812,122.3759994506836,122.3759994506836,303634500,,,74.59291566047527,2.026884417407402,-0.21504856940751618,,,,106.16237101600426,103.01022161473767,5.590712411063061
2020-08-18,126.59933471679688,128.25999450683594,123.00733184814452,125.80599975585938,125.80599975585938,247117500,,,75.55796024284959,3.5598432833609195,0.539929801146171,,,,110.09109676397529,105.08256508211237,5.733283996582034
2020-08-19,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,125.23533630371094,183079500,,,75.86380989203529,4.674788406847014,1.3669015222863397,,,,113.11994467192243,106.91463519316677,5.864474705287392
2020-08-20,124.04533386230467,134.79933166503906,123.8040008544922,133.45533752441406,133.45533752441406,309177000,,,84.71424063524711,6.150773562148942,2.3236759302588603,,,,117.18702324242076,109.32742631418925,6.192379542759489
2020-08-21,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,136.6653289794922,322344000,,,84.60021922693069,7.493145596911404,3.357569863589369,134.56917746534234,107.01753387451171,79.46589028368109,121.08268438983505,111.81269019285315,6.261950356619701
2020-08-24,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,134.27999877929688,300954000,,,81.00374811524154,8.269186854935796,4.339893261858655,138.61607932737846,108.59953384399414,78.58298836060982,123.72214726772742,113.85517279162076,6.909903390066964
2020-08-25,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,134.8893280029297,159883500,,,81.39331563332608,8.831568099376483,5.238228229362221,142.21462177324167,110.42236671447753,78.63011165571339,125.95558341476789,115.76736871992156,7.0452374049595425
2020-08-26,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,143.54466247558594,213591000,,,83.76532997924073,9.861989566778362,6.162980496845449,147.2229303088169,112.60256652832031,77.98220274782373,129.4733992269315,118.29257724316378,7.533856528145925
2020-08-27,145.36399841308594,153.0399932861328,142.8333282470703,149.25,149.25,355395000,,,88.10696880659023,11.012039127895164,7.132792223055393,152.7485077954853,115.10676651000976,77.46502522453424,133.4287193815452,121.10688840287615,7.859380449567522
2020-08-28,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,147.55999755859375,301218000,,,88.86433349240185,11.652766775861437,8.036787133616603,156.80624715637805,117.7155662536621,78.62488535094616,136.25497501695492,123.51171650794139,8.146570478166852
2020-08-31,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,166.10667419433594,355123200,,,94.45404299045623,13.501473276967033,9.129724362286689,164.65903923685752,121.0708999633789,77.48276068990029,142.22531485243113,127.3839853885227,9.313951219831194
2020-09-01,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,158.35000610351562,269523300,,,84.40008076127481,14.177261562303784,10.139231802290109,169.3558113346364,124.03173370361328,78.70765607259017,145.45025310264805,130.19907818079477,9.072475433349608
2020-09-02,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,149.1233367919922,288528300,,,74.34709511391338,13.809130483944045,10.873211538620897,171.5764114097914,126.53783378601074,81.49925616223007,146.18486984051688,131.91946532726726,10.37333243233817
2020-09-03,135.7433319091797,143.93333435058594,134.0,135.6666717529297,135.6666717529297,262788300,,,63.372471897315314,12.289873533578088,11.156543937612335,171.6683964326502,128.35590057373048,85.04340471481075,144.08123022299947,132.26012045687293,11.225951603480748
2020-09-04,134.27000427246094,142.6666717529297,124.00666809082033,139.44000244140625,139.44000244140625,330965700,,,59.78036761129794,11.260523401932488,11.177339830476367,171.39680969424717,130.48553390502929,89.57425811581142,143.15298466668082,132.9128370009214,11.629523141043524
2020-09-08,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,110.06999969482422,346397100,,,43.04799616831505,7.98282124605052,10.538436113591198,169.82738294973703,131.26046714782714,92.69355134591726,136.5363876723095,130.83621542763984,13.314952305385043
2020-09-09,118.86666870117188,123.0,113.836669921875,122.09333038330078,122.09333038330078,238397400,,,48.73945299785514,6.282974754385577,9.687343841750074,166.91027252005222,132.783833694458,98.65739486886378,133.64777621450776,130.04140769633628,13.906190054757252
2020-09-10,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,123.77999877929688,254791800,,,45.90358984616053,5.014134386472435,8.752701950694547,165.39304414090697,133.7903003692627,102.18755659761842,131.67422072746558,129.47218870387815,14.035809653145927
2020-09-11,127.3133316040039,127.5,120.16666412353516,124.23999786376952,124.23999786376952,182152500,,,44.61385669057438,3.999582636168242,7.802078087789287,164.19415783044195,134.59896697998047,105.00377612951898,130.18737615472637,128.996534991141,14.113620213099889
2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,139.8733367919922,249061800,,,52.174816143446684,4.4062305795070245,7.1229085861328345,163.39349423344626,136.09026718139648,108.78704012934672,132.12456828217952,129.98533515485474,14.279905591692243
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,,,55.444684317750465,5.476059014421054,6.793538671790479,164.63637818916243,137.46746711730958,110.29855604545672,135.6836542595327,131.79757724704479,15.002047402518135
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,,,51.40434986697878,6.039112502915771,6.642653438015538,165.46266681216733,138.5398334503174,111.61700008846745,137.99758869082928,133.20264535331486,14.857952117919922
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,,,46.93964626373239,5.9240220249514834,6.498927155402727,165.53326565072433,139.33523292541503,113.13720020010571,138.62673611379623,133.92452539443752,14.932713644845146
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,,,49.935521704481346,6.264119416030155,6.451965607528213,166.3119019017299,140.03163261413573,113.75136332654155,140.37805515080262,135.1480532039276,14.960714612688337
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,,,43.25270486939615,6.65170786922107,6.491914059866785,167.26876919636095,140.68819923400878,114.10762927165659,142.26177639603273,136.4797448560208,14.688809531075615
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,,,43.028422969719244,6.210549969320766,6.4356412417575815,167.45409151890019,141.04469947814943,114.63530743739867,142.09142184924806,136.92795020202885,14.684285300118583
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.7866668701172,126.7866668701172,285222600,,,41.19841199885087,4.627603950729167,6.074033783551899,167.68742335695575,140.6395664215088,113.59170948606183,139.0304708534219,136.00601535367323,14.0754759652274
2020-09-24,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,129.26333618164062,289683300,,,47.23779856398093,3.5322369131424125,5.565674409470002,167.40110613011996,139.9255001068115,112.44989408350307,137.07704391906563,135.39304451985208,14.142857142857142
2020-09-25,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,135.77999877929688,201625500,,,48.457690361384586,3.1536376816479503,5.083267063905592,166.42390595691288,139.25200004577636,112.08009413463984,136.81763489111188,135.4282221798016,13.308570861816406
2020-09-28,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,140.39999389648438,149158800,,,66.14958429398143,3.1896220802054813,4.70453806716557,165.79231137725282,138.8939998626709,111.995688348089,137.53410669218638,135.88020142677274,11.696665627615792
2020-09-29,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,139.69000244140625,150657900,,,60.65302970328127,3.124828520491235,4.388596157830704,161.2460598103588,137.57316627502442,113.90027273969004,137.96528584203037,136.2265469735576,11.175474984305245
2020-09-30,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,143.00332641601562,144436800,,,61.41302161790195,3.3027644985131417,4.171429825967191,158.56025836961237,136.80583229064942,115.05140621168646,138.97289395682742,136.84261783196285,10.614283425467354
2020-10-01,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,149.3866729736328,152224500,,,63.94867839390651,3.9137475172460654,4.119893364222967,158.60511092148295,136.81899909973146,115.03288727797997,141.05564976018852,137.9829864812056,10.56356920514788
2020-10-02,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,138.3633270263672,214290000,,,49.11726307308769,3.468481572970063,3.989611005972386,158.74329415197636,136.9538318634033,115.16436957483026,140.51718521342426,138.0175628944021,10.227379390171595
2020-10-05,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,141.89332580566406,134168400,126.8018263244629,,44.92068506965137,3.3616949771083284,3.8640278001995747,158.9523428401123,137.0764980316162,115.20065322312014,140.79241333187224,138.3699049772441,9.661427634102958
2020-10-06,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,137.9933319091797,147438900,127.50889297485351,,44.23029276227908,2.9286097267608397,3.676944185511828,156.2764418391562,138.472664642334,120.66888744551179,140.23259704733374,138.3356710619655,9.667379651750837
2020-10-07,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,141.76666259765625,129383100,128.3755728149414,,50.40003650672192,2.8569298877999927,3.512941325969461,155.54061337136199,139.45633125305176,123.37204913474153,140.53941015739824,138.64757938339193,9.245713915143694
2020-10-08,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,141.97332763671875,121263300,129.21622604370117,,46.23660547864477,2.7846989642339395,3.3672928536223568,154.67744055020154,140.36599769592286,126.05455484164418,140.82619365326235,138.94992013369435,8.915475572858538
2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,144.6666717529297,86777100,130.12623947143555,,46.44524186489807,2.9112269853630153,3.2760796799704885,153.6173041507146,141.38733139038087,129.15735863004713,141.5942892731958,139.4696248263521,7.96452386038644
2020-10-12,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,147.43333435058594,116373300,131.16722610473633,,54.526324334997426,3.1978846793898583,3.2604406798543626,154.26267754796413,141.76533126831055,129.26798498865696,142.76209828867385,140.19359841946425,7.558571406773159
2020-10-13,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,148.88333129882812,103391100,132.1648927307129,,70.70397936188725,3.5017001827818888,3.308692580439868,154.07631145591375,141.7134979248047,129.35068439369564,143.98634489070471,140.98357413577006,6.699999673025949
2020-10-14,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,153.76666259765625,143639100,133.25755935668946,,71.96820086337895,4.089380351069252,3.464830134565745,155.32512015132076,142.0391647338867,128.75320931645265,145.94240843209502,142.14567308685062,6.010713849748884
2020-10-15,150.10333251953125,152.19000244140625,147.5,149.6266632080078,149.6266632080078,107017200,134.27006591796874,,62.96666223706377,4.172954544700559,3.606455016592708,156.16406657443207,142.4633316040039,128.76259663357575,146.6792593872776,142.82576309786492,5.959761483328683
2020-10-16,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,146.55667114257812,98327700,135.21509262084962,,55.937772618586514,3.9459782120446505,3.6743596556830966,156.065103831533,142.4219985961914,128.7788933608498,146.65474173833772,143.1649365564752,5.873094831194196
2020-10-19,148.74667358398438,149.0,142.9566650390625,143.61000061035156,143.61000061035156,108863400,136.15034591674805,,53.6242585394055,3.4881173025549117,3.63711118505746,155.32549808641414,142.11266555786133,128.89983302930852,146.0457935127405,143.2053969250094,5.902380807059152
2020-10-20,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,140.64666748046875,94968900,137.07185256958007,,47.80694355697551,2.853252496410704,3.480339447328109,155.30028109593334,142.0744987487793,128.84871640162524,144.96596830628616,142.9727851573239,5.850953238351004
2020-10-21,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,140.8800048828125,97111500,138.05693267822267,,41.0606685966244,2.3419494069244706,3.2526614392473814,153.91142476687114,142.77916564941407,131.646906531957,144.14877562159143,142.7825324050956,5.656428745814732
2020-10-22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,141.92999267578125,119979600,138.8225192260742,,54.74206855585252,1.998426646145873,3.00181448062708,152.57392109666026,143.4124984741211,134.25107585158193,143.7050190324294,142.70502879333975,5.404761178152902
2020-10-23,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,140.2100067138672,101151000,139.46538604736327,,47.64877440783506,1.5693039318088609,2.7153123708634364,152.2142093896098,143.6339988708496,135.0537883520894,143.00601656871694,142.47820860429678,5.401427132742746
2020-10-26,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,140.0933380126953,84717600,140.06630615234374,,53.279895749524314,1.2059059665589018,2.4134310900025295,152.22426827695722,143.61866607666016,135.0130638763631,142.42348085751263,142.26140218687846,5.235474722726004
2020-10-27,141.25332641601562,143.5,140.03334045410156,141.55999755859375,141.55999755859375,68059500,140.44998611450194,,49.6521567616267,1.0244484251776669,2.135634557037557,152.177534576473,143.71216583251953,135.24679708856607,142.25078419772888,142.19763812976166,5.100949968610491
2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,135.33999633789062,76354200,140.64066604614257,,40.7148141946155,0.3744237762880971,1.7833924008876652,152.58615769898108,143.3289993286133,134.0718409582455,140.86862662576124,141.57421614868247,5.219521658761161
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,136.94332885742188,67965900,140.8748258972168,,38.8487553915847,-0.01122056275153227,1.4244698081598257,151.92227336287925,142.70683212280272,133.4913908827262,140.08356707209336,141.1532263949315,5.299760001046317
2020-10-30,135.63333129882812,135.8633270263672,126.37000274658205,129.34666442871094,129.34666442871094,127533900,140.79265243530273,,27.08225060014354,-0.9192374145714552,0.9557283636135696,153.10378538855878,142.25599899291993,131.40821259728108,137.93618654341688,140.07990257982053,5.704045431954519
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,133.50332641601562,87063300,140.7294123840332,,31.762822461345166,-1.2885854172713493,0.5068656074365858,153.37053900507453,141.8364990234375,130.3024590418005,137.04961451793665,139.48203201947462,5.862379346575055
2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,141.3000030517578,103055100,140.8698124694824,,36.172729060531196,-0.9413187884183856,0.21722872826559156,153.39788972579976,142.0018325805664,130.60577543533304,137.89969222470089,139.64730211331855,6.05309350149972
2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,140.32666015625,96429300,140.97855911254882,,38.90566984281159,-0.7361621017687412,0.026550562258725,153.350315258241,141.9298324584961,130.50934965875118,138.38508581101073,139.7090619354032,6.041188376290457
