Date,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Mid,BB_Lower,EMA_9,EMA_21,ATR_14
2020-07-27,10.232250213623049,10.441749572753906,10.21774959564209,10.421500205993652,10.387258529663086,292132000,,,,0.0,0.0,,,,10.387258529663086,10.387258529663086,
2020-07-28,10.374250411987305,10.381999969482422,10.209250450134276,10.215499877929688,10.18193817138672,271636000,,,,-0.016378831999254828,-0.003275766399850966,,,,10.346194458007814,10.368593042547053,
2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,10.431118965148926,284508000,,,,-0.009146926718504034,-0.0044499984635815795,,,,10.363179359436037,10.374277217329041,
2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,10.579133987426758,308880000,,,,0.00843080058309198,-0.0018738386542468677,,,,10.406370285034182,10.392900560065197,
2020-07-31,10.563249588012695,10.76650047302246,10.43299961090088,10.614749908447266,10.579876899719238,386080000,,,,0.02216571041157067,0.0029340711589166406,,,,10.441071607971194,10.409898409124654,
2020-08-03,10.732500076293944,11.098750114440918,10.715250015258787,11.010250091552734,10.974078178405762,412720000,,,,0.06412033481159263,0.015171323889451837,,,,10.547672922058108,10.4611874790593,
2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,11.190862655639648,310336000,,,,0.11355339957885313,0.0348477390273321,,,,10.676310868774417,10.52752158602115,
2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782717,11.249670028686523,249924000,,,,0.15568013934521652,0.05901421909090899,,,,10.790982700756839,10.593171444445275,
2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,11.298258781433104,244316000,,,,0.19078731300696639,0.08536883787412047,,,,10.892437916892092,10.65727029326235,
2020-08-07,11.3125,11.50475025177002,11.037500381469728,11.19950008392334,11.162705421447754,342516000,,,,0.20530534555785884,0.10935613941086815,,,,10.946491417803225,10.703218941279205,
2020-08-10,11.334250450134276,11.408249855041504,10.856499671936035,11.164999961853027,11.12831974029541,427796000,,,,0.21159719312765546,0.12980435015422562,,,,10.982857082301663,10.741864468462497,
2020-08-11,11.073749542236328,11.13675022125244,10.79574966430664,10.850000381469728,10.814353942871094,354512000,,,,0.18906963466982596,0.1416574070573457,,,,10.949156454415549,10.74845442068146,
2020-08-12,10.990750312805176,11.467000007629396,10.958250045776367,11.440250396728516,11.402666091918944,464412000,,,,0.21619608213067387,0.15656514207201133,,,,11.039858381916229,10.807928208975776,
2020-08-13,11.54599952697754,11.721750259399414,11.35575008392334,11.442999839782717,11.405407905578612,374460000,,,71.24153955186141,0.23520394397022137,0.17229290245165335,,,,11.112968286648707,10.86224454503058,0.3572564125061031
2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699709,11.526007652282717,366436000,,,72.61936559353667,0.25703624920586243,0.18924157180249518,,,,11.19557615977551,10.922586645689865,0.3626379966735837
2020-08-17,11.85124969482422,12.409749984741213,11.81725025177002,12.336999893188477,12.296469688415527,621300000,,,84.30073739143567,0.3326735026380465,0.21792795796960546,,,,11.415754865503514,11.04748510411947,0.4130475861685613
2020-08-18,12.449999809265137,12.496000289916992,12.08625030517578,12.260749816894531,12.220470428466797,503448000,,,80.75375146493583,0.3820796889763205,0.25075830417094847,,,,11.57669797809617,11.154120133605591,0.41843605041503895
2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623049,12.098621368408203,622624000,,,76.35259629551467,0.4067139020973425,0.2819494237562273,,,,11.681082656158578,11.23998388222401,0.4105253219604491
2020-08-20,11.975000381469728,12.375,11.87874984741211,12.140999794006348,12.101113319396973,921388000,,,76.3669338735656,0.42157808337249314,0.3098751556794805,,,,11.765088788806258,11.31826837651246,0.4221502712794714
2020-08-21,12.201749801635742,12.80875015258789,12.195249557495115,12.683500289916992,12.64182949066162,999868000,,,77.50923075761429,0.47155355434852275,0.34221083541328895,12.680405400703327,11.283508062362671,9.886610724022015,11.94043692917733,11.438592114162384,0.435633386884417
2020-08-24,12.883749961853027,12.912500381469728,12.50749969482422,12.720250129699709,12.678457260131836,490564000,,,76.0880734386854,0.5082561692949046,0.3754199021896121,12.859784422116205,11.398067998886109,9.936351575656014,12.088040995368232,11.551307127432334,0.44157988684518007
2020-08-25,12.630749702453612,12.761249542236328,12.573749542236328,12.75,12.70811367034912,289076000,,,75.84106137520114,0.5335854397198592,0.4070530096956615,12.98018839811629,11.524376773834229,10.068565149552168,12.21205553036441,11.656471358606588,0.4402941976274764
2020-08-26,12.799249649047852,12.868499755859377,12.677749633789062,12.77299976348877,12.731036186218262,321244000,,,75.61931383342274,0.5491781407236189,0.435478035901253,13.094919115418396,11.639372634887696,10.183826154356996,12.31585166153518,11.754159070207649,0.44111565181187246
2020-08-27,12.781499862670898,12.850000381469728,12.566499710083008,12.628250122070312,12.586762428283691,317604000,,,75.3842230880643,0.54362718628194,0.45710786597739045,13.164005419201034,11.739754056930542,10.315502694660049,12.370033814884884,11.829850284578198,0.4279907090323317
2020-08-28,12.675000190734863,13.14799976348877,12.642499923706056,13.147749900817873,13.10455322265625,537160000,,,80.04847241141401,0.5743882148455945,0.4805639357510313,13.304846993139243,11.865987873077392,10.427128753015541,12.516937696439157,11.945732369858021,0.4286683627537324
2020-08-31,13.18274974822998,13.574999809265137,13.037750244140623,13.374500274658203,13.330559730529783,500840000,,,89.31018813050986,0.6099720103330064,0.5064455506674264,13.499054957214701,11.983811950683593,10.468568944152485,12.679662103257284,12.071625766282727,0.442686149052212
2020-09-01,13.479999542236328,13.993749618530272,13.43649959564209,13.821000099182127,13.77971649169922,511316000,,,88.8242679127726,0.6667299733827221,0.5385024352104856,13.778200529307721,12.113254642486572,10.448308755665423,12.899672980945672,12.22690674132059,0.4434392792837967
2020-09-02,14.703749656677246,14.726750373840332,13.899999618530272,14.346500396728516,14.303644180297852,874012000,,,90.4501340741642,0.7453952019465486,0.5798809885576982,14.143964776798144,12.26595335006714,10.387941923336134,13.180467220816109,12.415701053954887,0.48494168690272793
2020-09-03,13.828749656677246,13.884499549865724,12.87874984741211,13.01550006866455,12.9766206741333,945128000,,,65.14556320483995,0.6926735463187956,0.6024395001099178,14.19553054535263,12.34987144470215,10.504212344051668,13.139697911479548,12.466693746698379,0.5653382710048135
2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,12.584795951843262,1463684000,,,53.26880743864201,0.6122170172389403,0.6043950035357223,14.181680524194071,12.420975971221925,10.660271418249778,13.028717519552291,12.47743031080246,0.6072316850934714
2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,11.877412796020508,795728000,,,46.59776481995644,0.4857750174413553,0.5806710063168489,14.133123133559215,12.458430624008178,10.783738114457142,12.798456574845936,12.4228832640041,0.6408599444798063
2020-09-09,12.399999618530272,12.809249877929688,12.231749534606934,12.71500015258789,12.677020072937012,736200000,,,55.05645518309688,0.4449612104315559,0.5535290471397903,14.037862279499016,12.551563930511474,11.065265581523931,12.774169274464152,12.445986610270728,0.691919735499791
2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,12.27497386932373,698684000,,,51.42066999802686,0.37584173615636374,0.517991584943105,13.98776366368277,12.595179319381714,11.202594975080657,12.674330193436068,12.430439997457364,0.7206340517316548
2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,12.128166198730469,636928000,,,45.513900607264034,0.3056940519771203,0.4755320783499081,13.928119718793354,12.631317234039306,11.334514749285258,12.565097394494948,12.402960561209465,0.7241421427045552
2020-09-14,13.081000328063965,13.3149995803833,12.631250381469728,12.872249603271484,12.833799362182615,1201744000,,,51.214737574981434,0.30354117226047883,0.4411338971320223,13.886296136910653,12.696706819534302,11.507117502157952,12.618837788032483,12.442127724934297,0.7799873352050783
2020-09-15,13.279999732971191,13.298749923706056,12.827750205993652,12.991000175476074,12.952194213867188,727556000,,,51.882524504218864,0.3078398880327011,0.4144750953121581,13.908736188357363,12.729493045806885,11.550249903256407,12.685509073199425,12.488497405746378,0.8002373150416787
2020-09-16,12.957249641418455,13.09274959564209,12.513750076293944,12.51449966430664,12.477118492126465,556384000,,,48.169290125833626,0.2698019024956366,0.38554045674885384,13.90369612991199,12.742325448989869,11.580954768067746,12.643830956984834,12.487462959053659,0.8279694148472381
2020-09-17,12.13224983215332,12.589750289916992,12.034749984741213,12.463500022888184,12.42626953125,792512000,,,48.827068157579305,0.2328690690562727,0.3550061792103376,13.890718881976115,12.758707857131958,11.6266968322878,12.600318671837869,12.481899920162416,0.8473622458321709
2020-09-18,12.59375,12.63249969482422,11.988750457763672,12.189249992370604,12.152839660644531,698460000,,,42.78695160047588,0.17946724042663398,0.3198983914535969,13.88719914134308,12.761294174194337,11.635389207045593,12.510822869599203,12.451985351115335,0.8532559531075616
2020-09-21,11.925000190734863,12.522500038146973,11.904500007629396,12.517250061035156,12.4798583984375,721044000,,,43.649755985186424,0.16166995502306136,0.2882527041674898,13.885033159535608,12.75319561958313,11.621358079630651,12.504629975366862,12.454519264508258,0.8590238434927804
