Date, Close
2021-07-14,412.24102783203125
2021-07-15,410.8330078125
2021-07-16,407.610595703125
2021-07-19,401.5910339355469
2021-07-20,407.34600830078125
2021-07-21,410.64398193359375
2021-07-22,411.50396728515625
2021-07-23,415.7374572753906
2021-07-26,416.7580871582031
2021-07-27,414.85858154296875
2021-07-28,414.68853759765625
2021-07-29,416.40838623046875
2021-07-30,414.3861389160156
2021-08-02,413.5167236328125
2021-08-03,416.8808898925781
2021-08-04,414.8302917480469
2021-08-05,417.45733642578125
2021-08-06,418.14715576171875
2021-08-09,417.8070373535156
2021-08-10,418.3267517089844
2021-08-11,419.3661804199219
2021-08-12,420.6230163574219
2021-08-13,421.3885192871094
2021-08-16,422.3807373046875
2021-08-17,419.61187744140625
2021-08-18,415.01922607421875
2021-08-19,415.6618957519531
2021-08-20,418.96929931640625
2021-08-23,422.6547546386719
2021-08-24,423.32574462890625
2021-08-25,424.2139892578125
2021-08-26,421.70977783203125
2021-08-27,425.480224609375
2021-08-30,427.3513488769531
2021-08-31,426.71820068359375
2021-09-01,426.94500732421875
2021-09-02,428.2585754394531
2021-09-03,428.154541015625
2021-09-07,426.623779296875
2021-09-08,426.10400390625
2021-09-09,424.2801513671875
2021-09-10,420.9349060058594
2021-09-13,422.01214599609375
2021-09-14,419.73480224609375
2021-09-15,423.2406005859375
2021-09-16,422.5697326660156
2021-09-17,418.4534912109375
2021-09-20,411.4761047363281
2021-09-21,411.0873718261719
2021-09-22,415.09747314453125
2021-09-23,420.14093017578125
2021-09-24,420.83294677734375
2021-09-27,419.6290283203125
2021-09-28,411.1726379394531
2021-09-29,411.86468505859375
2021-09-30,406.83074951171875
2021-10-01,411.6656494140625
2021-10-04,406.35675048828125
2021-10-05,410.5849609375
2021-10-06,412.2912902832031
2021-10-07,415.85589599609375
2021-10-08,415.09747314453125
2021-10-11,412.0923156738281
2021-10-12,411.0778503417969
2021-10-13,412.55682373046875
2021-10-14,419.4962463378906
2021-10-15,422.6910705566406
2021-10-18,423.9424133300781
2021-10-19,427.2131042480469
2021-10-20,428.8911437988281
2021-10-21,430.0097351074219
2021-10-22,429.56414794921875
2021-10-25,431.8678283691406
2021-10-26,432.25653076171875
2021-10-27,430.34149169921875
2021-10-28,434.49383544921875
2021-10-29,435.3755187988281
2021-11-01,436.1244201660156
2021-11-02,437.88775634765625
2021-11-03,440.5611877441406
2021-11-04,442.6372375488281
2021-11-05,444.173095703125
2021-11-08,444.5522155761719
2021-11-09,443.0828857421875
2021-11-10,439.5182800292969
2021-11-11,439.6604919433594
2021-11-12,442.9785461425781
2021-11-15,443.1302185058594
2021-11-16,444.8840637207031
2021-11-17,443.8033752441406
2021-11-18,445.3106384277344
2021-11-19,444.5143737792969
2021-11-22,443.26300048828125
2021-11-23,443.8507080078125
2021-11-24,445.0357360839844
2021-11-26,435.11004638671875
2021-11-29,440.4473571777344
2021-11-30,431.8773498535156
2021-12-01,427.08038330078125
2021-12-02,433.62164306640625
2021-12-03,429.8486328125
2021-12-06,434.9394226074219
2021-12-07,443.93603515625
2021-12-08,445.111572265625
2021-12-09,442.1063537597656
2021-12-10,446.2681579589844
2021-12-13,442.3149108886719
2021-12-14,439.2718200683594
2021-12-15,446.13543701171875
2021-12-16,442.201171875
2021-12-17,437.4949645996094
2021-12-20,432.8429260253906
2021-12-21,440.52972412109375
2021-12-22,444.93438720703125
2021-12-23,447.7028503417969
2021-12-27,454.03875732421875
2021-12-28,453.66778564453125
2021-12-29,454.24810791015625
2021-12-30,452.9923095703125
2021-12-31,451.8506774902344
2022-01-03,454.4668884277344
2022-01-04,454.31463623046875
2022-01-05,445.5908508300781
2022-01-06,445.1722412109375
2022-01-07,443.4122009277344
2022-01-10,442.8605041503906
2022-01-11,446.8941650390625
2022-01-12,448.1023254394531
2022-01-13,441.9281921386719
2022-01-14,442.10894775390625
2022-01-18,434.2793273925781
2022-01-19,429.77001953125
2022-01-20,425.0132141113281
2022-01-21,416.66998291015625
2022-01-24,418.439453125
2022-01-25,413.3307189941406
2022-01-26,412.29376220703125
2022-01-27,410.2579040527344
2022-01-28,420.44683837890625
2022-01-31,428.01953125
2022-02-01,430.91162109375
2022-02-02,435.0975341796875
2022-02-03,424.87054443359375
2022-02-04,426.86834716796875
2022-02-07,425.4984436035156
2022-02-08,428.9994201660156
2022-02-09,435.2782287597656
2022-02-10,427.45819091796875
2022-02-11,419.0293273925781
2022-02-14,417.6593322753906
2022-02-15,424.39495849609375
2022-02-16,424.87054443359375
2022-02-17,415.7947082519531
2022-02-18,413.1024475097656
2022-02-22,408.6691589355469
2022-02-23,401.419921875
2022-02-24,407.4610290527344
2022-02-25,416.451171875
2022-02-28,415.3856506347656
2022-03-01,409.0592041015625
2022-03-02,416.5843505859375
2022-03-03,414.5103454589844
2022-03-04,411.1427001953125
2022-03-07,399.0225524902344
2022-03-08,395.99725341796875
2022-03-09,406.6142578125
2022-03-10,404.7782287597656
2022-03-11,399.63134765625
2022-03-14,396.71075439453125
2022-03-15,405.4346008300781
2022-03-16,414.4248352050781
2022-03-17,419.60968017578125
2022-03-18,424.20556640625
2022-03-21,424.0814514160156
2022-03-22,429.0438537597656
2022-03-23,423.5184326171875
2022-03-24,429.9026794433594
2022-03-25,432.00213623046875
2022-03-28,435.07501220703125
2022-03-29,440.4572448730469
2022-03-30,437.7375183105469
2022-03-31,431.0001525878906
2022-04-01,432.2216491699219
2022-04-04,435.92431640625
2022-04-05,430.4179382324219
2022-04-06,426.11419677734375
2022-04-07,428.2613220214844
2022-04-08,427.1161193847656
2022-04-11,419.8157958984375
2022-04-12,418.2602233886719
2022-04-13,423.0508117675781
2022-04-14,417.7831115722656
2022-04-18,417.9548645019531
2022-04-19,424.7018127441406
2022-04-20,424.3868103027344
2022-04-21,418.0407409667969
2022-04-22,406.5700378417969
2022-04-25,408.92718505859375
2022-04-26,397.08428955078125
2022-04-27,398.2008361816406
2022-04-28,408.25921630859375
2022-04-29,393.1716613769531
2022-05-02,395.538330078125
2022-05-03,397.3515319824219
2022-05-04,409.4519958496094
2022-05-05,394.89898681640625
2022-05-06,392.5418395996094
2022-05-09,379.9737854003906
2022-05-10,380.8516845703125
2022-05-11,374.8013610839844
2022-05-12,374.41015625
2022-05-13,383.3614807128906
2022-05-16,381.80596923828125
2022-05-17,389.65985107421875
2022-05-18,373.9520568847656
2022-05-19,371.6617736816406
2022-05-20,371.8240051269531
2022-05-23,378.78082275390625
2022-05-24,375.8893127441406
2022-05-25,379.2102966308594
2022-05-26,386.7874450683594
2022-05-27,396.2826843261719
2022-05-31,394.05914306640625
2022-06-01,390.8718566894531
2022-06-02,398.3153991699219
2022-06-03,391.7784118652344
2022-06-06,392.9713439941406
2022-06-07,396.7407531738281
2022-06-08,392.4273376464844
2022-06-09,383.09423828125
2022-06-10,371.98614501953125
2022-06-13,357.8625183105469
2022-06-14,356.78424072265625
2022-06-15,361.8706359863281
2022-06-16,349.8941345214844
2022-06-17,350.6484680175781
2022-06-21,359.4754638671875
2022-06-22,358.8238525390625
2022-06-23,362.3412170410156
2022-06-24,373.8614501953125
2022-06-27,372.4334411621094
2022-06-28,364.8235168457031
2022-06-29,364.52642822265625
2022-06-30,361.56488037109375
2022-07-01,365.3890075683594
2022-07-05,366.07904052734375
2022-07-06,367.3154296875
2022-07-07,372.81671142578125
2022-07-08,372.5101318359375
2022-07-11,368.2546691894531
2022-07-12,364.99603271484375
2022-07-13,363.07916259765625
2022-07-14,362.19744873046875
2022-07-15,369.1172790527344
2022-07-18,366.0694580078125
2022-07-19,375.9603576660156
2022-07-20,378.3564453125
2022-07-21,382.20928955078125
2022-07-22,378.66314697265625
2022-07-25,379.1231994628906
2022-07-26,374.6377258300781
2022-07-27,384.36578369140625
2022-07-28,389.1866149902344
2022-07-29,394.86041259765625
2022-08-01,393.6912536621094
2022-08-02,391.0938720703125
2022-08-03,397.2182312011719
2022-08-04,396.9498596191406
2022-08-05,396.27899169921875
2022-08-08,395.8188781738281
2022-08-09,394.2471008300781
2022-08-10,402.5278625488281
2022-08-11,402.5278625488281
2022-08-12,409.3422546386719
2022-08-15,411.029052734375
2022-08-16,411.8341369628906
2022-08-17,408.9109191894531
2022-08-18,410.0994567871094
2022-08-19,404.5885314941406
2022-08-22,396.1639709472656
2022-08-23,395.20550537109375
2022-08-24,396.47064208984375
2022-08-25,402.0678405761719
2022-08-26,388.458251953125
2022-08-29,385.88970947265625
2022-08-30,381.6534423828125
2022-08-31,378.7493896484375
2022-09-01,379.9378967285156
2022-09-02,375.9315490722656
2022-09-06,374.51318359375
2022-09-07,381.2413024902344
2022-09-08,383.7331848144531
2022-09-09,389.6946105957031
2022-09-12,393.88287353515625
2022-09-13,376.755859375
2022-09-14,378.1934814453125
2022-09-15,373.89984130859375
2022-09-16,371.0473327636719
2022-09-19,373.9247741699219
2022-09-20,369.6326904296875
2022-09-21,363.18487548828125
2022-09-22,360.1341857910156
2022-09-23,354.1001892089844
2022-09-26,350.59716796875
2022-09-27,349.7022705078125
2022-09-28,356.58306884765625
2022-09-29,349.1344299316406
2022-09-30,343.7355651855469
2022-10-03,352.81060791015625
2022-10-04,363.7430725097656
2022-10-05,362.89617919921875
2022-10-06,359.1525573730469
2022-10-07,349.1344299316406
2022-10-10,346.4686584472656
2022-10-11,344.2745056152344
2022-10-12,343.1389465332031
2022-10-13,352.1947326660156
2022-10-14,344.1686706542969
2022-10-17,353.0127258300781
2022-10-18,357.1604919433594
2022-10-19,354.6294860839844
2022-10-20,351.65582275390625
2022-10-21,360.2015380859375
2022-10-24,364.6091613769531
2022-10-25,370.4314270019531
2022-10-26,367.6405334472656
2022-10-27,365.67742919921875
2022-10-28,374.3771057128906
2022-10-31,371.6728210449219
2022-11-01,370.0464172363281
2022-11-02,360.75970458984375
2022-11-03,357.0450134277344
2022-11-04,362.1839904785156
2022-11-07,365.6485290527344
2022-11-08,367.6213073730469
2022-11-09,360.0475769042969
2022-11-10,379.83367919921875
2022-11-11,383.5098876953125
2022-11-14,380.2475280761719
2022-11-15,383.49066162109375
2022-11-16,380.5650939941406
2022-11-17,379.4006042480469
2022-11-18,381.1232604980469
2022-11-21,379.7374267578125
2022-11-22,384.8475646972656
2022-11-23,387.272705078125
2022-11-25,387.1861267089844
2022-11-28,381.0078125
2022-11-29,380.3533935546875
2022-11-30,392.33477783203125
2022-12-01,392.0460510253906
2022-12-02,391.5937194824219
2022-12-05,384.5492858886719
2022-12-06,379.00604248046875
2022-12-07,378.3612976074219
2022-12-08,381.3253173828125
2022-12-09,378.47674560546875
2022-12-12,383.933349609375
2022-12-13,386.8396911621094
2022-12-14,384.3664245605469
2022-12-15,374.96417236328125
2022-12-16,370.5372619628906
2022-12-19,367.39532470703125
2022-12-20,367.89801025390625
2022-12-21,373.39892578125
2022-12-22,368.0719909667969
2022-12-23,370.1892395019531
2022-12-27,368.7294006347656
2022-12-28,364.1468505859375
2022-12-29,370.7016906738281
2022-12-30,369.72515869140625
2023-01-03,368.1686706542969
2023-01-04,371.01104736328125
2023-01-05,366.7764892578125
2023-01-06,375.1874694824219
2023-01-09,374.97479248046875
2023-01-10,377.6043701171875
2023-01-11,382.3803405761719
2023-01-12,383.7724609375
2023-01-13,385.2613220214844
2023-01-17,384.5555114746094
2023-01-18,378.4842224121094
2023-01-19,375.7288818359375
2023-01-20,382.7283630371094
2023-01-23,387.3205871582031
2023-01-24,386.9048767089844
2023-01-25,387.0498352050781
2023-01-26,391.3037109375
2023-01-27,392.2027282714844
2023-01-30,387.2818603515625
2023-01-31,392.9762268066406
2023-02-01,397.1526794433594
2023-02-02,402.9340515136719
2023-02-03,398.6512145996094
2023-02-06,396.2149353027344
2023-02-07,401.3968505859375
2023-02-08,397.0077209472656
2023-02-09,393.56591796875
2023-02-10,394.4844055175781
2023-02-13,399.1152648925781
2023-02-14,398.9316101074219
2023-02-15,400.22705078125
2023-02-16,394.7164001464844
2023-02-17,393.7303161621094
2023-02-21,385.83172607421875
2023-02-22,385.2999572753906
2023-02-23,387.3495788574219
2023-02-24,383.2117614746094
2023-02-27,384.516845703125
2023-02-28,383.095703125
2023-03-01,381.6261901855469
2023-03-02,384.5942077636719
2023-03-03,390.76226806640625
2023-03-06,391.03302001953125
2023-03-07,385.0389709472656
2023-03-08,385.6673583984375
2023-03-09,378.5518798828125
2023-03-10,373.0895690917969
2023-03-13,372.55780029296875
2023-03-14,378.7162780761719
2023-03-15,376.3476257324219
2023-03-16,382.95068359375
2023-03-17,378.4729919433594
2023-03-20,382.1122131347656
2023-03-21,387.1295471191406
2023-03-22,380.5303649902344
2023-03-23,381.55908203125
2023-03-24,384.0628662109375
2023-03-27,384.7810363769531
2023-03-28,383.9172668457031
2023-03-29,389.4974670410156
2023-03-30,391.7781066894531
2023-03-31,397.3000793457031
2023-04-03,398.8139953613281
2023-04-04,396.6013488769531
2023-04-05,395.56292724609375
2023-04-06,397.1059875488281
2023-04-10,397.5135498046875
2023-04-11,397.6203308105469
2023-04-12,395.9996337890625
2023-04-13,401.25958251953125
2023-04-14,400.2794189453125
2023-04-17,401.7156982421875
2023-04-18,401.97772216796875
2023-04-19,401.9098205566406
2023-04-20,399.716552734375
2023-04-21,400.027099609375
2023-04-24,400.44439697265625
2023-04-25,394.0877990722656
2023-04-26,392.4185791015625
2023-04-27,400.2309265136719
2023-04-28,403.6469421386719
2023-05-01,403.2393493652344
2023-05-02,398.7071838378906
2023-05-03,395.97052001953125
2023-05-04,393.1658935546875
2023-05-05,400.44439697265625
2023-05-08,400.55108642578125
2023-05-09,398.79461669921875
2023-05-10,400.65789794921875
2023-05-11,399.95916748046875
2023-05-12,399.43505859375
2023-05-15,400.8132019042969
2023-05-16,398.1346740722656
2023-05-17,402.9676208496094
2023-05-18,406.8494567871094
2023-05-19,406.2574768066406
2023-05-22,406.4224548339844
2023-05-23,401.8612365722656
2023-05-24,398.9498596191406
2023-05-25,402.40472412109375
2023-05-26,407.61614990234375
2023-05-30,407.77142333984375
2023-05-31,405.5102233886719
2023-06-01,409.3630065917969
2023-06-02,415.2828369140625
2023-06-05,414.4870300292969
2023-06-06,415.3896179199219
2023-06-07,413.95330810546875
2023-06-08,416.4571228027344
2023-06-09,417.2043762207031
2023-06-12,420.9891662597656
2023-06-13,423.7647399902344
2023-06-14,424.2693786621094
2023-06-15,429.52935791015625
2023-06-16,428.06622314453125
2023-06-20,425.8453674316406
2023-06-21,423.6634521484375
2023-06-22,425.1927490234375
2023-06-23,421.9783020019531
2023-06-26,420.2541809082031
2023-06-27,424.861572265625
2023-06-28,425.07586669921875
2023-06-29,426.75128173828125
2023-06-30,431.7872009277344
2023-07-03,432.2839660644531
2023-07-05,431.64117431640625
2023-07-06,428.2610778808594
2023-07-07,427.17987060546875
2023-07-10,428.2610778808594
2023-07-11,430.9884948730469
2023-07-12,434.4561462402344
2023-07-13,437.9044189453125
2023-07-14,437.63165283203125
2023-07-17,439.1512756347656
2023-07-18,442.4143981933594
2023-07-19,443.398193359375
2023-07-20,440.4564514160156
2023-07-21,440.4564514160156
2023-07-24,442.42413330078125
2023-07-25,443.6319580078125
2023-07-26,443.7001647949219
2023-07-27,440.7584228515625
2023-07-28,445.0735778808594
2023-07-31,445.9210510253906
2023-08-01,444.6449890136719
2023-08-02,438.4596252441406
2023-08-03,437.20306396484375
2023-08-04,435.2257080078125
2023-08-07,439.0246276855469
2023-08-08,437.11541748046875
2023-08-09,434.19317626953125
2023-08-10,434.3490295410156
2023-08-11,434.09576416015625
2023-08-14,436.4919738769531
2023-08-15,431.4073791503906
2023-08-16,428.24163818359375
2023-08-17,424.97845458984375
2023-08-18,425.1829833984375
2023-08-21,427.9493408203125
2023-08-22,426.79022216796875
2023-08-23,431.543701171875
2023-08-24,425.5628967285156
2023-08-25,428.5630798339844
2023-08-28,431.2807312011719
2023-08-29,437.5147705078125
2023-08-30,439.31683349609375
2023-08-31,438.67388916015625
2023-09-01,439.4921569824219
2023-09-05,437.5926818847656
2023-09-06,434.6509704589844
2023-09-07,433.3165283203125
2023-09-08,433.9691162109375
2023-09-11,436.8232116699219
2023-09-12,434.42694091796875
2023-09-13,434.9335021972656
2023-09-14,438.6836242675781
2023-09-15,433.39825439453125
2023-09-18,433.6524353027344
2023-09-19,432.75311279296875
2023-09-20,428.7746276855469
2023-09-21,421.687744140625
2023-09-22,420.7395324707031
2023-09-25,422.50885009765625
2023-09-26,416.3016357421875
2023-09-27,416.46783447265625
2023-09-28,418.88226318359375
2023-09-29,417.8656921386719
2023-10-02,417.6994323730469
2023-10-03,412.1081237792969
2023-10-04,415.10906982421875
2023-10-05,414.9526672363281
2023-10-06,419.8793029785156
2023-10-09,422.56744384765625
2023-10-10,424.766845703125
2023-10-11,426.5068054199219
2023-10-12,423.9066467285156
2023-10-13,421.79522705078125
2023-10-16,426.2331237792969
2023-10-17,426.21356201171875
2023-10-18,420.53424072265625
2023-10-19,416.8392333984375
2023-10-20,411.7170715332031
2023-10-23,411.0035095214844
2023-10-24,414.10223388671875
2023-10-25,408.1589660644531
2023-10-26,403.2713928222656
2023-10-27,401.4434814453125
2023-10-30,406.2430419921875
2023-10-31,408.7943420410156
2023-11-01,413.154052734375
2023-11-02,421.0718994140625
2023-11-03,424.91351318359375
2023-11-06,425.8909912109375
2023-11-07,427.1030578613281
2023-11-08,427.4158935546875
2023-11-09,424.0826110839844
2023-11-10,430.7003173828125
2023-11-13,430.289794921875
2023-11-14,438.63775634765625
2023-11-15,439.56634521484375
2023-11-16,440.1039733886719
2023-11-17,440.6513977050781
2023-11-20,444.0433044433594
2023-11-21,443.0755920410156
2023-11-22,444.7862243652344
2023-11-24,445.0599365234375
2023-11-27,444.2583923339844
2023-11-28,444.6982421875
2023-11-29,444.3854675292969
2023-11-30,446.1352233886719
2023-12-01,448.7745056152344
2023-12-04,446.418701171875
2023-12-05,446.3307189941406
2023-12-06,444.5320739746094
2023-12-07,447.924072265625
2023-12-08,449.8497619628906
2023-12-11,451.59942626953125
2023-12-12,453.6620178222656
2023-12-13,459.9180908203125
2023-12-14,461.3941345214844
2023-12-15,460.6344299316406
2023-12-18,463.2255554199219
2023-12-19,466.0423889160156
2023-12-20,459.5843200683594
2023-12-21,463.9420471191406
2023-12-22,464.8743896484375
2023-12-26,466.83734130859375
2023-12-27,467.6814270019531
2023-12-28,467.85809326171875
2023-12-29,466.503662109375
2024-01-02,463.8929443359375
2024-01-03,460.1044616699219
2024-01-04,458.6224060058594
2024-01-05,459.2505798339844
2024-01-08,465.80682373046875
2024-01-09,465.1001892089844
2024-01-10,467.73046875
2024-01-11,467.5244140625
2024-01-12,467.8482666015625
2024-01-16,466.1307067871094
2024-01-17,463.53961181640625
2024-01-18,467.6617736816406
2024-01-19,473.4917297363281
2024-01-22,474.49285888671875
2024-01-23,475.8766784667969
2024-01-24,476.3969421386719
2024-01-25,478.9880065917969
2024-01-26,478.3794860839844
2024-01-29,482.16796875
2024-01-30,481.7950134277344
2024-01-31,473.93341064453125
2024-02-01,480.1363525390625
2024-02-02,485.1908874511719
2024-02-05,483.42425537109375
2024-02-06,484.8277587890625
2024-02-07,488.8714294433594
2024-02-08,489.0873718261719
2024-02-09,491.91400146484375
2024-02-12,491.6980285644531
2024-02-13,484.9258728027344
2024-02-14,489.33270263671875
2024-02-15,492.708984375
2024-02-16,490.25531005859375
2024-02-20,487.5562744140625
2024-02-21,487.9979248046875
2024-02-22,498.0972595214844
2024-02-23,498.4407958984375
2024-02-26,496.615234375
2024-02-27,497.53778076171875
2024-02-28,496.8802795410156
2024-02-29,498.6665344238281
2024-03-01,503.3481140136719
2024-03-04,502.808349609375
2024-03-05,497.7831726074219
2024-03-06,500.3055419921875
2024-03-07,505.2718200683594
2024-03-08,502.23907470703125
2024-03-11,501.8072204589844
2024-03-12,507.2053527832031
2024-03-13,506.41033935546875
2024-03-14,505.4092102050781
2024-03-15,501.9388122558594
2024-03-18,504.921875
2024-03-19,507.72784423828125
2024-03-20,512.4239501953125
2024-03-21,514.1173095703125
2024-03-22,513.1426391601562
2024-03-25,511.7249755859375
2024-03-26,510.7798156738281
2024-03-27,515.0723266601562
2024-03-28,514.9739379882812
2024-04-01,514.077880859375
2024-04-02,510.80938720703125
2024-04-03,511.3705139160156
2024-04-04,505.128662109375
2024-04-05,510.40570068359375
2024-04-08,510.691162109375
2024-04-09,511.2818908691406
2024-04-10,506.1623840332031
2024-04-11,509.9823913574219
2024-04-12,502.9430236816406
2024-04-15,496.6421203613281
2024-04-16,495.736328125
2024-04-17,492.80242919921875
2024-04-18,491.78839111328125
2024-04-19,487.4958801269531
2024-04-22,491.9853210449219
2024-04-23,497.8235168457031
2024-04-24,497.58721923828125
2024-04-25,495.69696044921875
2024-04-26,500.39312744140625
2024-04-29,502.1652526855469
2024-04-30,494.2102966308594
2024-05-01,492.60552978515625
2024-05-02,497.21307373046875
2024-05-03,503.3762512207031
2024-05-06,508.574462890625
2024-05-07,509.13568115234375
2024-05-08,509.184814453125
2024-05-09,512.1187133789062
2024-05-10,512.7784423828125
2024-05-13,512.8472900390625
2024-05-14,515.2003173828125
2024-05-15,521.5800170898438
2024-05-16,520.5068969726562
2024-05-17,521.255126953125
2024-05-20,521.855712890625
2024-05-21,523.135498046875
2024-05-22,521.6292724609375
2024-05-23,517.8192138671875
2024-05-24,521.2453002929688
2024-05-28,521.6095581054688
2024-05-29,517.95703125
2024-05-30,514.52099609375
2024-05-31,519.2073364257812
2024-06-03,519.630615234375
2024-06-04,520.2115478515625
2024-06-05,526.3943481445312
2024-06-06,526.3843994140625
2024-06-07,525.7445678710938
2024-06-10,527.3690185546875
2024-06-11,528.6390380859375
2024-06-12,532.980712890625
2024-06-13,534.0538940429688
2024-06-14,534.3788452148438
2024-06-17,538.6318969726562
2024-06-18,540.0004272460938
2024-06-20,538.5335083007812
2024-06-21,537.8114624023438
2024-06-24,536.063232421875
2024-06-25,538.1275634765625
2024-06-26,538.7991333007812
2024-06-27,539.6486206054688
2024-06-28,537.5250244140625
2024-07-01,538.63134765625
2024-07-02,542.2561645507812
2024-07-03,544.676025390625
2024-07-05,547.8168334960938
2024-07-08,548.4490356445312
2024-07-09,548.982421875
2024-07-10,554.4147338867188
2024-07-11,549.6342163085938
2024-07-12,553.10107421875
2024-07-15,554.6221313476562
2024-07-16,557.9111328125
2024-07-17,550.088623046875
2024-07-18,545.8611450195312
2024-07-19,542.2363891601562
2024-07-22,547.8268432617188
2024-07-23,546.9674682617188
2024-07-24,534.5718383789062
2024-07-25,531.7864990234375
2024-07-26,537.742431640625
2024-07-29,538.0584106445312
2024-07-30,535.3323974609375
2024-07-31,544.0339965820312
2024-08-01,536.3298950195312
2024-08-02,526.3442993164062
2024-08-05,511.0152587890625
2024-08-06,515.7266235351562
2024-08-07,512.2794799804688
2024-08-08,524.1220092773438
2024-08-09,526.4331665039062
2024-08-12,526.7097778320312
2024-08-13,535.3718872070312
2024-08-14,537.0608520507812
2024-08-15,546.2661743164062
2024-08-16,547.4909057617188
2024-08-19,552.7257080078125
2024-08-20,551.826904296875
2024-08-21,553.7232666015625
2024-08-22,549.3773803710938
2024-08-23,555.2146606445312
2024-08-26,553.8911743164062
2024-08-27,554.6517333984375
2024-08-28,551.431884765625
2024-08-29,551.4811401367188
2024-08-30,556.74560546875
2024-09-03,545.2883911132812
2024-09-04,544.1723022460938
2024-09-05,542.8488159179688
2024-09-06,533.7124633789062
2024-09-09,539.6880493164062
2024-09-10,542.0388793945312
2024-09-11,547.5995483398438
2024-09-12,552.212158203125
2024-09-13,555.09619140625
2024-09-16,555.916015625
2024-09-17,556.1431884765625
2024-09-18,554.4937744140625
2024-09-19,563.9558715820312
2024-09-20,562.9810180664062
2024-09-23,564.3877563476562
2024-09-24,566.002685546875
2024-09-25,564.7543334960938
2024-09-26,566.9934692382812
2024-09-27,566.1710815429688
2024-09-30,568.4398803710938
2024-10-01,563.3475952148438
